month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
May,1704870,8908856,2019-05-29 01:28:00,5/29/2019 2:13,0:45:12,"301 Central Ave NE, Albuquerque, NM 87102, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",36719981,1577160
May,1704917,8730949,2019-05-29 01:35:00,5/29/2019 1:45,0:10:43,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",36720861,1576945
May,1704918,7446670,2019-05-29 01:35:00,5/29/2019 1:45,0:10:44,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35590338,1576947
May,1704919,1357798,2019-05-29 01:35:00,5/29/2019 1:51,0:15:41,"3443 Kathryn Ave SE, Albuquerque, NM 87106, USA","3443 Kathryn Ave SE, Albuquerque, NM 87106, USA",36399297,1576986
May,1704924,1941598,2019-05-29 01:36:00,5/29/2019 1:39,0:03:16,"2002 Central Ave SW, Albuquerque, NM 87104, USA","119 San Pasquale Ave SW, Albuquerque, NM 87104, USA",35532557,1576894
May,1704929,8986981,2019-05-29 01:36:00,5/29/2019 1:51,0:14:44,"2701 Corte Mirabal, Albuquerque, NM 87104, USA","2701 Corte Mirabal, Albuquerque, NM 87104, USA",35645542,1576989
May,1704988,9260274,2019-05-29 01:45:00,5/29/2019 2:14,0:28:47,"423 Central Ave NE, Albuquerque, NM 87102, USA","423 Central Ave NE, Albuquerque, NM 87102, USA",36723863,1577168
May,1704990,8154106,2019-05-29 01:45:00,5/29/2019 2:13,0:28:27,"423 Central Ave NE, Albuquerque, NM 87102, USA","423 Central Ave NE, Albuquerque, NM 87102, USA",36722294,1577165
May,1704993,9922974,2019-05-29 01:45:00,5/29/2019 1:51,0:05:56,"Dennis Chavez Federal Building, Albuquerque, NM 87102, USA","920 1st St NW, Albuquerque, NM 87102, USA",36721221,1576991
May,1705057,3737340,2019-05-29 01:52:00,5/29/2019 1:58,0:05:18,"2200 Louisiana Blvd NE, Albuquerque, NM 87110, USA","2200 Louisiana Blvd NE, Albuquerque, NM 87110, USA",36725604,1577035
May,1705060,9259492,2019-05-29 01:53:00,5/29/2019 2:18,0:25:00,"200 Broadway Blvd NE, Albuquerque, NM 87102, USA","517 Central Ave NE, Albuquerque, NM 87102, USA",36156735,1577200
May,1705098,3622262,2019-05-29 01:57:00,5/29/2019 2:49,0:51:22,"220 Copper Ave NW, Albuquerque, NM 87102, USA","220 Copper Ave NW, Albuquerque, NM 87102, USA",36725322,1577403
May,1705121,6423247,2019-05-29 02:01:00,5/29/2019 2:49,0:48:00,"220 Copper Ave NW, Albuquerque, NM 87102, USA","220 Copper Ave NW, Albuquerque, NM 87102, USA",36727138,1577405
May,1705122,7830110,2019-05-29 02:01:00,5/29/2019 2:23,0:22:00,"403 Coal Ave SE, Albuquerque, NM 87102, USA","800 Rio Grande Blvd NW, Albuquerque, NM 87104, USA",36531460,1577234
May,1705144,3401853,2019-05-29 02:04:00,5/29/2019 2:28,0:24:09,"2ND Strand Loop SE, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",36392378,1577275
May,1705145,7557387,2019-05-29 02:04:00,5/29/2019 2:29,0:25:11,"600 2nd St NW, Albuquerque, NM 87102, USA","600 2nd St NW, Albuquerque, NM 87102, USA",36719631,1577279
May,1705161,9163777,2019-05-29 02:05:00,5/29/2019 2:23,0:17:27,"Sunshine Building, 120 Central Ave SW, Albuquerque, NM 87102, USA","2000 Bellamah Ave NW, Albuquerque, NM 87104, USA",36643813,1577233
May,1705165,9518071,2019-05-29 02:06:00,5/29/2019 2:16,0:10:34,"500 4th St NW, Albuquerque, NM 87102, USA","1024 1st St NW, Albuquerque, NM 87102, USA",36727388,1577182
May,1705170,6344227,2019-05-29 02:06:00,5/29/2019 2:16,0:10:10,"500 4th St NW, Albuquerque, NM 87102, USA","1024 1st St NW, Albuquerque, NM 87102, USA",36727621,1577186
May,1705175,4947439,2019-05-29 02:07:00,5/29/2019 2:21,0:13:50,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","506 2nd St NW, Albuquerque, NM 87102, USA",36725623,1577221
May,1705181,7497871,2019-05-29 02:08:00,5/29/2019 2:26,0:17:48,"119 Marquette Ave NW, Albuquerque, NM 87102, USA",,36404209,1577259
May,1705271,4947439,2019-05-29 02:22:00,5/29/2019 2:49,0:26:32,"506 2nd St NW, Albuquerque, NM 87102, USA","111 3rd St NW, Albuquerque, NM 87102, USA",36725623,1577401
May,1705287,9260274,2019-05-29 02:24:00,5/29/2019 2:50,0:25:15,"423 Central Ave NE, Albuquerque, NM 87102, USA","423 Central Ave NE, Albuquerque, NM 87102, USA",36708607,1577407
May,1705288,8154106,2019-05-29 02:24:00,5/29/2019 2:25,0:01:05,"423 Central Ave NE, Albuquerque, NM 87102, USA","Central @ Edith, Albuquerque, NM 87102, USA",36441252,1577254
May,1705301,7497871,2019-05-29 02:26:00,5/29/2019 2:49,0:23:01,"Central @ Edith, Albuquerque, NM 87102, USA","Central @ Edith, Albuquerque, NM 87102, USA",36441252,1577402
May,1705354,1200063,2019-05-29 02:34:00,5/29/2019 3:33,0:58:32,"723 Tijeras Ave NW, Albuquerque, NM 87102, USA","622 Central Ave NW, Albuquerque, NM 87102, USA",36403295,1577627
May,1705392,3401853,2019-05-29 02:43:00,5/29/2019 3:13,0:30:03,"100 Gold Ave SW, Albuquerque, NM 87102, USA","215 Central Ave NW, Albuquerque, NM 87102, USA",36731258,1577541
May,1705399,5905661,2019-05-29 02:44:00,5/29/2019 3:32,0:48:13,"1118 Park Ave SW, Albuquerque, NM 87102, USA","622 Central Ave NW, Albuquerque, NM 87102, USA",36731305,1577626
May,1705429,8154106,2019-05-29 02:50:00,5/29/2019 2:51,0:01:20,"501 Central Ave NE, Albuquerque, NM 87102, USA","Central @ Edith, Albuquerque, NM 87102, USA",36441252,1577414
May,1705441,3737340,2019-05-29 02:51:00,5/29/2019 2:54,0:02:51,"2200 Louisiana Blvd NE, Albuquerque, NM 87110, USA","2200 Louisiana Blvd NE, Albuquerque, NM 87110, USA",35901807,1577434
May,1705442,7497871,2019-05-29 02:51:00,5/29/2019 3:01,0:09:36,"423 Central Ave NE, Albuquerque, NM 87102, USA","401 2nd St SW, Albuquerque, NM 87102, USA",36733984,1577472
May,1705450,9259492,2019-05-29 02:53:00,5/29/2019 3:01,0:07:55,"Central @ Edith, Albuquerque, NM 87102, USA","413 2nd St SW, Albuquerque, NM 87102, USA",36734207,1577471
May,1705460,8154106,2019-05-29 02:54:00,5/29/2019 3:01,0:07:20,"112 Edith Blvd NE, Albuquerque, NM 87102, USA","401 2nd St SW, Albuquerque, NM 87102, USA",36734101,1577474
May,1705492,6796956,2019-05-29 03:00:00,5/29/2019 3:37,0:36:16,"2800 Don Pablo NW, Albuquerque, NM 87104, USA","2516 Don Pedro NW, Albuquerque, NM 87104, USA",35785350,1577647
May,1705638,8154106,2019-05-29 03:33:00,5/29/2019 3:44,0:11:05,"413 2nd St SW, Albuquerque, NM 87102, USA","318 Silver Ave SE, Albuquerque, NM 87102, USA",36330701,1577683
May,1705639,9259492,2019-05-29 03:33:00,5/29/2019 3:44,0:10:23,"416 2nd St SW, Albuquerque, NM 87102, USA","318 Silver Ave SE, Albuquerque, NM 87102, USA",769024,1577686
May,1705694,9651346,2019-05-29 03:48:00,5/29/2019 4:07,0:18:10,"1701 4th St. SW, Barelas, Albuquerque, NM, 35.068678, -106.656324, Albuquerque, NM 87102, United States","Tingley Field, 10 Atlantic Ave SW, Albuquerque, NM 87102, USA",35612077,1577758
May,1705711,3737340,2019-05-29 03:51:00,5/29/2019 4:22,0:30:24,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36714197,1577810
May,1706460,3520467,2019-05-29 13:00:00,5/29/2019 13:13,0:13:27,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","2400 International Ave, Albuquerque, NM 87106, USA",35548279,1578550
May,1706748,8207524,2019-05-29 13:59:00,5/29/2019 14:01,0:02:11,"2550 Central Ave NE, Albuquerque, NM 87106, USA","Coronado Hall, Albuquerque, NM 87106, USA",36434789,1578773
May,1706777,9570873,2019-05-29 14:06:00,5/29/2019 14:43,0:37:21,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1511 Rosemont Ave NW, Albuquerque, NM 87104, USA",35760990,1578946
May,1706820,2026310,2019-05-29 14:16:00,5/29/2019 14:18,0:02:09,"2608 Central Ave SE, Albuquerque, NM 87106, USA","2608 Central Ave SE, Albuquerque, NM 87106, USA",36467578,1578840
May,1706823,1384376,2019-05-29 14:16:00,5/29/2019 14:23,0:06:41,"423 Central Ave NE, Albuquerque, NM 87102, USA","824 Park Ave SW, Albuquerque, NM 87102, USA",35533789,1578863
May,1706857,4965027,2019-05-29 14:25:00,5/29/2019 14:38,0:13:46,"1315 Central Ave NE, Albuquerque, NM 87106, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35828983,1578921
May,1706872,7264192,2019-05-29 14:27:00,5/29/2019 14:31,0:03:20,"2002 Central Ave NW, Albuquerque, NM 87104, USA","2101 Mountain Rd NW, Albuquerque, NM 87104, USA",36657300,1578887
May,1706877,9260030,2019-05-29 14:29:00,5/29/2019 14:32,0:02:33,"423 Central Ave NE, Albuquerque, NM 87102, USA","222 Broadway Blvd SE, Albuquerque, NM 87102, USA",36414996,1578893
May,1706908,9260030,2019-05-29 14:37:00,5/29/2019 14:41,0:04:17,"222 Broadway Blvd SE, Albuquerque, NM 87102, USA","701 2nd St SW, Albuquerque, NM 87102, USA",36414996,1578933
May,1706947,4883244,2019-05-29 14:45:00,5/29/2019 14:50,0:04:48,"401 2nd St NW, Albuquerque, NM 87102, USA","600 Central Ave SE, Albuquerque, NM 87102, USA",35758978,1578973
May,1707013,4347416,2019-05-29 14:59:00,5/29/2019 15:10,0:11:02,"423 Central Ave NE, Albuquerque, NM 87102, USA","2400 Central Ave SE, Albuquerque, NM 87106, USA",35507184,1579064
May,1707020,3053714,2019-05-29 15:01:00,5/29/2019 15:42,0:41:18,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","415 Roma Ave NW, Albuquerque, NM 87102, USA",35555611,1579221
May,1707064,2868107,2019-05-29 15:10:00,5/29/2019 15:45,0:34:33,"511 Central Ave NW, Albuquerque, NM 87102, USA","148 Quincy St NE, Albuquerque, NM 87108, USA",36700586,1579242
May,1707115,1935746,2019-05-29 15:19:00,5/29/2019 15:32,0:12:49,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","2001 Gold Ave SE, Albuquerque, NM 87106, USA",36382195,1579151
May,1707117,2795141,2019-05-29 15:19:00,5/29/2019 15:44,0:24:32,"Albuquerque Convention Center, Albuquerque, NM 87102, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",36092471,1579237
May,1707123,5136810,2019-05-29 15:21:00,5/29/2019 15:44,0:22:52,"2nd @ Marquette, Albuquerque, NM 87102, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",36866844,1579238
May,1707166,5534527,2019-05-29 15:28:00,5/29/2019 15:35,0:06:19,"5th @ Fruit, Albuquerque, NM 87102, USA","400 Lomas Blvd NW, Albuquerque, NM 87102, USA",35555037,1579165
May,1707231,1250351,2019-05-29 15:35:00,5/29/2019 16:13,0:37:59,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",35612077,1579449
May,1707241,3755269,2019-05-29 15:37:00,5/29/2019 16:14,0:36:32,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36746598,1579451
May,1707293,8825568,2019-05-29 15:45:00,5/29/2019 15:50,0:04:14,"5th @ Marquette, Albuquerque, NM 87102, USA","First Plaza Galeria, 20 First Plaza Center NW, Albuquerque, NM 87102, USA",36649560,1579273
May,1707295,5970081,2019-05-29 15:46:00,5/29/2019 16:19,0:33:22,"1400 Central Ave SE, Albuquerque, NM 87106, USA","601 Yale Blvd SE, Albuquerque, NM 87106, USA",36092471,1579492
May,1707301,5799491,2019-05-29 15:47:00,5/29/2019 16:19,0:32:12,"1400 Central Ave SE, Albuquerque, NM 87106, USA","601 Yale Blvd SE, Albuquerque, NM 87106, USA",36866844,1579490
May,1707338,4883244,2019-05-29 15:52:00,5/29/2019 15:58,0:05:38,"600 Central Ave SE, Albuquerque, NM 87102, USA","700 Central Ave SE, Albuquerque, NM 87102, USA",35758978,1579328
May,1707372,2383084,2019-05-29 15:56:00,5/29/2019 16:25,0:28:28,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36719618,1579540
May,1707381,5265721,2019-05-29 15:57:00,5/29/2019 16:12,0:15:36,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36364501,1579435
May,1707461,6728631,2019-05-29 16:07:00,5/29/2019 16:07,0:00:12,"401 2nd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",36159772,1579388
May,1707464,8825568,2019-05-29 16:07:00,5/29/2019 16:20,0:13:16,"First Plaza Galeria, 20 First Plaza Center NW, Albuquerque, NM 87102, USA","415 Roma Ave NW, Albuquerque, NM 87102, USA",36649560,1579496
May,1707473,3142301,2019-05-29 16:08:00,5/29/2019 16:13,0:05:08,"401 3rd St NW, Albuquerque, NM 87102, USA","723 Silver Ave SW, Albuquerque, NM 87102, USA",36159772,1579442
May,1707576,3142301,2019-05-29 16:21:00,5/29/2019 16:34,0:12:44,"724 Silver Ave SW, Albuquerque, NM 87102, USA","Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA",35532065,1579622
May,1707597,8631912,2019-05-29 16:24:00,5/29/2019 17:21,0:56:18,"Central @ Tingley, Albuquerque, NM 87104, USA","405 Central Ave NW, Albuquerque, NM 87102, USA",36746598,1580038
May,1707605,1661350,2019-05-29 16:25:00,5/29/2019 16:26,0:01:15,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",35612077,1579548
May,1707610,9260030,2019-05-29 16:25:00,5/29/2019 16:35,0:10:15,"701 2nd St SW, Albuquerque, NM 87102, USA","1st St NW and Central Ave SW, Albuquerque, NM 87102, USA",36414996,1579628
May,1707617,2066852,2019-05-29 16:26:00,5/29/2019 17:35,1:08:51,"Central @ Tingley, Albuquerque, NM 87104, USA","2002 Central Ave NW, Albuquerque, NM 87104, USA",36874769,1580184
May,1707619,1130144,2019-05-29 16:26:00,5/29/2019 16:33,0:06:59,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36719618,1579615
May,1707633,1892684,2019-05-29 16:27:00,5/29/2019 17:06,0:39:43,"Central @ Tingley, Albuquerque, NM 87104, USA","408 Central Ave SW, Albuquerque, NM 87102, USA",35612077,1579912
May,1707640,9481321,2019-05-29 16:27:00,5/29/2019 17:33,1:05:34,"Central @ Tingley, Albuquerque, NM 87104, USA","2014 Rte 66, Albuquerque, NM 87104, USA",36745372,1580167
May,1707646,9176117,2019-05-29 16:29:00,5/29/2019 17:21,0:52:40,"Central @ Tingley, Albuquerque, NM 87104, USA","405 Central Ave NW, Albuquerque, NM 87102, USA",36881954,1580041
May,1707767,1728660,2019-05-29 16:41:00,5/29/2019 16:42,0:01:01,"5th @ Fruit, Albuquerque, NM 87102, USA","400 Lomas Blvd NW, Albuquerque, NM 87102, USA",36885549,1579694
May,1707797,1728660,2019-05-29 16:43:00,5/29/2019 16:44,0:01:34,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","400 Lomas Blvd NW, Albuquerque, NM 87102, USA",36885549,1579716
May,1707820,1728660,2019-05-29 16:45:00,5/29/2019 16:52,0:06:28,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","400 Lomas Blvd NW, Albuquerque, NM 87102, USA",36885549,1579787
May,1708003,8500768,2019-05-29 17:06:00,5/29/2019 18:14,1:07:45,"1216 Lomas Blvd NW, Albuquerque, NM 87102, USA","910 Fruit Ave NW, Albuquerque, NM 87102, USA",36389390,1580559
May,1708006,9511752,2019-05-29 17:06:00,5/29/2019 18:14,1:07:26,"1216 Lomas Blvd NW, Albuquerque, NM 87102, USA","908 Fruit Ave NW, Albuquerque, NM 87102, USA",36416860,1580561
May,1708016,3994604,2019-05-29 17:07:00,5/29/2019 18:31,1:24:14,"408 Central Ave SW, Albuquerque, NM 87102, USA","Paseo del Bosque Trail, Albuquerque, NM 87104, USA",35612077,1580716
May,1708049,4737149,2019-05-29 17:10:00,5/29/2019 17:12,0:02:34,"303 Roma Ave NW, Albuquerque, NM 87102, USA","303 Roma Ave NW, Albuquerque, NM 87102, USA",36708782,1579972
May,1708073,3142301,2019-05-29 17:13:00,5/29/2019 17:36,0:23:31,"101 State Hwy 313, Albuquerque, NM 87102, USA","111 4th St SW, Albuquerque, NM 87102, USA",36714233,1580193
May,1708085,2802633,2019-05-29 17:14:00,5/29/2019 17:21,0:06:56,"1315 Central Ave NE, Albuquerque, NM 87106, USA","2608 Central Ave SE, Albuquerque, NM 87106, USA",36708607,1580037
May,1708090,4347416,2019-05-29 17:14:00,5/29/2019 17:52,0:37:29,"2400 Central Ave SE, Albuquerque, NM 87106, USA",,22925963,1580331
May,1708098,7724323,2019-05-29 17:15:00,5/29/2019 17:33,0:18:16,"112 Edith Blvd NE, Albuquerque, NM 87102, USA","220 Copper Ave NW, Albuquerque, NM 87102, USA",36890981,1580168
May,1708129,4433691,2019-05-29 17:19:00,5/29/2019 17:22,0:03:01,"200 3rd St NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",35562315,1580046
May,1708155,5253646,2019-05-29 17:21:00,5/29/2019 18:42,1:21:03,"405 Central Ave NW, Albuquerque, NM 87102, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36746598,1580816
May,1708158,3053714,2019-05-29 17:22:00,5/29/2019 17:23,0:01:46,"415 Roma Ave NW, Albuquerque, NM 87102, USA","901 5th St NW, Albuquerque, NM 87102, USA",35605474,1580069
May,1708162,6443170,2019-05-29 17:22:00,5/29/2019 18:31,1:09:24,"407 Central Ave SW, Albuquerque, NM 87102, USA","Paseo del Bosque Trail, Albuquerque, NM 87104, USA",36881954,1580718
May,1708168,7386823,2019-05-29 17:22:00,5/29/2019 18:38,1:15:26,"423 Central Ave NE, Albuquerque, NM 87102, USA","2500 Central Ave NE, Albuquerque, NM 87106, USA",36892635,1580770
May,1708222,8928926,2019-05-29 17:28:00,5/29/2019 17:33,0:04:59,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","Yale @ Silver, Albuquerque, NM 87106, USA",36391921,1580163
May,1708224,8491576,2019-05-29 17:28:00,5/29/2019 17:46,0:17:50,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","201 3rd St NW, Albuquerque, NM 87102, USA",35570293,1580267
May,1708225,4023456,2019-05-29 17:28:00,5/29/2019 17:29,0:00:53,"407 Central Ave SW, Albuquerque, NM 87102, USA","407 Central Ave SW, Albuquerque, NM 87102, USA",36893850,1580115
May,1708258,6863694,2019-05-29 17:32:00,5/29/2019 18:00,0:28:09,"408 Central Ave SW, Albuquerque, NM 87102, USA","518 Central Ave SW, Albuquerque, NM 87102, USA",36894732,1580431
May,1708259,4023456,2019-05-29 17:32:00,5/29/2019 18:00,0:28:15,"407 Central Ave SW, Albuquerque, NM 87102, USA","519 Central Ave SW, Albuquerque, NM 87102, USA",36893850,1580437
May,1708278,2460822,2019-05-29 17:34:00,5/29/2019 18:43,1:09:02,"2002 Central Ave NW, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36745372,1580822
May,1708305,5705520,2019-05-29 17:36:00,5/29/2019 18:48,1:12:02,"2002 Central Ave SW, Albuquerque, NM 87104, USA","1800 Tingley Dr SW, Albuquerque, NM 87104, USA",36874769,1580863
May,1708351,2802633,2019-05-29 17:41:00,5/29/2019 17:57,0:15:56,"Central @ Columbia, Albuquerque, NM 87106, USA","1301 Copper Ave NE, Albuquerque, NM 87106, USA",36708607,1580386
May,1708369,7724323,2019-05-29 17:43:00,5/29/2019 19:12,1:29:33,"220 Copper Ave NW, Albuquerque, NM 87102, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36890981,1581136
May,1708370,4737149,2019-05-29 17:43:00,5/29/2019 17:46,0:02:32,"303 Roma Ave NW, Albuquerque, NM 87102, USA","303 Roma Ave NW, Albuquerque, NM 87102, USA",36708782,1580266
May,1708448,3053714,2019-05-29 17:51:00,5/29/2019 17:55,0:03:22,"500 Marble Ave NW, Albuquerque, NM 87102, USA","502 Fruit Ave NW, Albuquerque, NM 87102, USA",35605474,1580363
May,1708454,4347416,2019-05-29 17:52:00,5/29/2019 17:57,0:05:41,"Central @ Cornell, Albuquerque, NM 87106, USA","2210 Central Ave SE, Albuquerque, NM 87106, USA",35784689,1580394
May,1708472,7264192,2019-05-29 17:53:00,5/29/2019 17:58,0:04:42,"2101 Mountain Rd NW, Albuquerque, NM 87104, USA","213 San Pasquale Ave SW, Albuquerque, NM 87104, USA",36657300,1580410
May,1708485,8908856,2019-05-29 17:55:00,5/29/2019 18:04,0:09:02,"423 Central Ave NE, Albuquerque, NM 87102, USA","Central @ Yale, Albuquerque, NM 87106, USA",35545973,1580469
May,1708530,8405475,2019-05-29 18:00:00,5/29/2019 18:12,0:12:38,"615 Central Ave NE, Albuquerque, NM 87102, USA","219 Central Ave NW, Albuquerque, NM 87102, USA",36886200,1580552
May,1708534,5265721,2019-05-29 18:00:00,5/29/2019 18:00,0:00:13,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",35811332,1580433
May,1708540,1579133,2019-05-29 18:00:00,5/29/2019 18:26,0:25:53,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",35812675,1580656
May,1708545,5265721,2019-05-29 18:00:00,5/29/2019 18:26,0:25:07,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",35811332,1580650
May,1708549,4398413,2019-05-29 18:01:00,5/29/2019 18:09,0:08:22,"525 Central Ave NE, Albuquerque, NM 87102, USA","219 Central Ave NW, Albuquerque, NM 87102, USA",35513286,1580520
May,1708565,2823415,2019-05-29 18:02:00,5/29/2019 18:10,0:08:27,"101 State Hwy 313, Albuquerque, NM 87102, USA","1715 2nd St SW, Albuquerque, NM 87102, USA",36893742,1580534
May,1708566,3142301,2019-05-29 18:02:00,5/29/2019 18:10,0:07:55,"105 4th St SW, Albuquerque, NM 87102, USA","417 Gold Ave SW, Albuquerque, NM 87102, USA",35530940,1580527
May,1708573,6764968,2019-05-29 18:03:00,5/29/2019 18:52,0:48:45,"510 Central Ave NW, Albuquerque, NM 87102, USA","509 Central Ave SW, Albuquerque, NM 87102, USA",36096259,1580906
May,1708574,1591106,2019-05-29 18:03:00,5/29/2019 18:10,0:07:01,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","1715 2nd St SW, Albuquerque, NM 87102, USA",36898643,1580535
May,1708575,3053714,2019-05-29 18:03:00,5/29/2019 18:07,0:03:39,"502 Fruit Ave NW, Albuquerque, NM 87102, USA","101 State Hwy 313, Albuquerque, NM 87102, USA",35605474,1580501
May,1708610,1561398,2019-05-29 18:07:00,5/29/2019 18:52,0:45:38,"509 Central Ave SW, Albuquerque, NM 87102, USA","511 Central Ave NW, Albuquerque, NM 87102, USA",36900139,1580913
May,1708634,8491576,2019-05-29 18:09:00,5/29/2019 18:34,0:24:29,"111 3rd St NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",36061676,1580739
May,1708639,1449819,2019-05-29 18:10:00,5/29/2019 18:14,0:04:11,"408 Central Ave SW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35561488,1580563
May,1708644,9520817,2019-05-29 18:10:00,5/29/2019 18:14,0:03:40,"402 Central Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35532287,1580566
May,1708703,5188380,2019-05-29 18:17:00,5/29/2019 19:47,1:30:41,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36901440,1581504
May,1708704,7208509,2019-05-29 18:17:00,5/29/2019 18:27,0:09:59,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1761 Bellamah Ave NW, Albuquerque, NM 87104, USA",35760990,1580664
May,1708706,7941340,2019-05-29 18:17:00,5/29/2019 19:47,1:30:32,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36141517,1581507
May,1708737,8347396,2019-05-29 18:20:00,5/29/2019 18:27,0:07:34,"2550 Central Ave NE, Albuquerque, NM 87106, USA","Coronado Hall, Albuquerque, NM 87106, USA",36901792,1580675
May,1708739,5754279,2019-05-29 18:20:00,5/29/2019 18:27,0:07:06,"2550 Central Ave NE, Albuquerque, NM 87106, USA","Coronado Hall, Albuquerque, NM 87106, USA",36901793,1580671
May,1708742,5045033,2019-05-29 18:20:00,5/29/2019 18:34,0:13:33,"2550 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36902776,1580736
May,1708749,3516919,2019-05-29 18:21:00,5/29/2019 18:28,0:06:36,"2550 Central Ave NE, Albuquerque, NM 87106, USA","Coronado Hall, Albuquerque, NM 87106, USA",36901590,1580678
May,1708778,9608552,2019-05-29 18:24:00,5/29/2019 18:51,0:26:50,"401 2nd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35527842,1580889
May,1708789,8500768,2019-05-29 18:25:00,5/29/2019 19:39,1:14:30,"524 Luna Blvd NW, Albuquerque, NM 87102, USA","907 Fruit Ave NW, Albuquerque, NM 87102, USA",36389390,1581414
May,1708803,9511752,2019-05-29 18:26:00,5/29/2019 19:39,1:13:36,"910 Fruit Ave NW, Albuquerque, NM 87102, USA","907 Fruit Ave NW, Albuquerque, NM 87102, USA",36416860,1581417
May,1708806,9984848,2019-05-29 18:26:00,5/29/2019 18:50,0:24:31,"401 3rd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",36903652,1580886
May,1708819,9938376,2019-05-29 18:28:00,5/29/2019 18:50,0:22:36,"401 2nd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",36903713,1580887
May,1708828,5895114,2019-05-29 18:29:00,5/29/2019 18:31,0:02:30,"407 Central Ave SW, Albuquerque, NM 87102, USA","313 Gold Ave SW, Albuquerque, NM 87102, USA",36678862,1580719
May,1708834,1292599,2019-05-29 18:29:00,5/29/2019 18:42,0:13:08,"101 State Hwy 313, Albuquerque, NM 87102, USA","123 4th St SW, Albuquerque, NM 87102, USA",36622996,1580818
May,1708872,3786248,2019-05-29 18:33:00,5/29/2019 18:44,0:10:57,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36590757,1580833
May,1708873,1579133,2019-05-29 18:33:00,5/29/2019 18:44,0:10:49,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36901236,1580832
